path	preimage_blob_oid	preimage_sha256	postimage_sha256
NumStability/Algorithms.lean	92471cc9bddd007506bac87c206b8e58e0d891e9	9A2AD070ACB1DAD32BE9264D95F27EF025973817A12089173550945602A37E68	65F7B67C75AD4D68D1F6B18C9B03D3CBD04A6DCA1F71052F38EE083F558A9486
NumStability/Algorithms/LeastSquares/Higham20ZeroDeltaB.lean	ef8b32c967f00438f1e760563db8f3f959a45d74	A3FC710D5E3ECF964F4171ADD37D34E490E8FBFAA0D89AE914DE00C97EF9D883	94B15843AA4AAF77A297FE28C9306531CF2DFD1EEA3B08486894E061F90408D7
NumStability/Algorithms/LinearSystems.lean	a59d3fc792897195032e1348c2f567775e2dfbb8	4F731BD663A1F1C64DAD9C07C2833BEEA515E2A691B8F13FE123451168ED030C	6CCD8EC7D31F826F50C51C027C2D6CBCF9A1F4BDB2951134FC1CF546C92DC28F
NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/QRTransfer/EnvelopeTransfer.lean	ad882d8e808665435f01047dca0899cc39d5e29a	BC9F996ABE5CBE0473D39CC0593DFCB400A6D154795BE3F2932CA41CFE25D927	EA6D6B810D3B4F33345937EFF43490E43E9664A6A5EE1A24A4869D01A7CAA27D
NumStability/Source/Higham/Chapter20/Theorem03/ZeroDeltaB.lean	055e38bc391e2bf5115079abce518ccad281d8df	6BCB33EE75EFEAF143E128BD6E3BEB6E970495BC81AAFDA3F968B88EED86BD7E	EFEC4233F5DA43C45AC813F0167D0A7230B8C19849FA4A5BB41E000974ED873D
NumStability/Source/Higham/Chapter21.lean	df0c3ca0c92260450fa8085e81488d7e9aa91b92	58292FA7D8444F046D559EE4A67750AC79B50BFD59D8A9B6C9EF5E65F457DA3D	DB89735E229B81D41EE57F88ABC83CAAB8D222F01458CC4AE3A6454CC86EB154
NumStability/Source/Higham/Chapter21/Equation10/Closure.lean	aaf8aa2b945485c9c7374b6406c8fe99646d9da6	A84F4AA22253D38933A401E1A94D9EE08D54F51A229227A7B538591A2FE8CF85	054B8AAB1EC3CC3AC373F598CDB3E4C3DC9EF3C5CBFC4916209A0427BEEEE9BE
NumStability/Source/Higham/Chapter21/Equation11/ActualOutput.lean	8d18e2c6aae8b0aff553d298d6032047327e8d9c	B85FC9E66306474559B30C910C500D3C12C5074236A746367EEFD73452086AB2	CB6DCE5CAD0BB2817C7B3B3D1B1628B563FF31DE98312FECB7774889CD7185FB
NumStability/Source/Higham/Chapter21/Equation11/Closure.lean	53a54987e7ab37b27f63989f72eb38acb23e5ac2	D8CC08150787C7612ADA8FD82C28903381D87158C34DEB000364D18AA3CCB692	FAC3BB0F97BEBD9CFBF3C5F5385265B096CB88375DC7375DD67330649556C073
NumStability/Source/Higham/Chapter21/RowScalingInvariance.lean	5d40d1a339bb4fd899eb8a7ea4c0606a52057fb7	8D470A719DA3A708542301FC24169BA822D487D387FD53D4E6A51FD7F079A0B3	0B8EE7236E6FD680274599E57A45FA5686871F701C85A2AA00B89B43E32CBD55
NumStability/Source/Higham/Chapter21/Theorem03/Attainment.lean	c96f016f179e4630d3748b39fbbc502f6bdcd8f3	6955DA69FA7B1AF9BDB414BB4CC158133FF0159D0C98E04CB1D499F8A45FFEDD	9A2A99BA7C1A0C55DB7D493166AFF1AE8DD1807BB94AF5BA5D0425782ABA51D8
NumStability/Source/Higham/Chapter21/Theorem04/GivensQMethod/Closure.lean	1ba903158ead18b1f13bbc36b1e8995412f4acbb	199446C464A509446C5E48C6A3161058E070C51A923E4E26BE52EE4937ADDC54	759899679A83F713203B7D10AA5A2D36DE17A3395F08BE9EEC34CF522471FCF9
